key,dates
117768,5/7/2017
117768,5/21/2017
117768,4/22/2017
117768,6/3/2017
117768,8/20/2017
117768,5/28/2017
117768,6/17/2017
117768,1/16/2017
117768,1/22/2017
117768,2/5/2017
117768,2/11/2017
117768,4/29/2017
117768,4/30/2017
117768,5/27/2017
117768,6/4/2017
117768,6/18/2017
117768,7/15/2017
117768,7/16/2017
117768,7/29/2017
117768,8/19/2017
117768,9/3/2017
117768,9/9/2017
117768,9/16/2017
117768,10/22/2017
117768,12/16/2017
117768,12/17/2017
117768,12/23/2017
117768,12/30/2017
117768,8/27/2017
117768,5/29/2017
117768,7/8/2017
9846,1/2/2017
9846,4/23/2017
9846,5/14/2017
9846,11/18/2017
9846,12/10/2017
9846,12/17/2017
9846,12/25/2017
9846,12/30/2017
9846,4/14/2017
9846,4/15/2017
9846,4/22/2017
9846,6/25/2017
9846,8/20/2017
9846,12/2/2017
9846,12/9/2017
9846,12/16/2017
9846,12/23/2017
9846,12/31/2017
9846,11/11/2017
9846,2/20/2017
9846,2/26/2017
9846,4/16/2017
9846,5/6/2017
9846,5/13/2017
9846,7/9/2017
9846,7/15/2017
9846,10/28/2017
9846,2/25/2017
9846,7/29/2017
9846,1/28/2017
9846,4/29/2017
9846,5/29/2017
9846,7/4/2017
9846,7/30/2017
9846,8/12/2017
9846,8/13/2017
9846,8/19/2017
9846,12/24/2017
9846,9/9/2017
9846,10/14/2017
7486,7/8/2017
7486,11/23/2017
7486,2/4/2017
7486,4/14/2017
7486,4/22/2017
7486,5/29/2017
7486,8/5/2017
7486,8/26/2017
7486,11/12/2017
7486,11/18/2017
7486,2/11/2017
7486,5/20/2017
7486,12/17/2017
7486,12/9/2017
7486,7/16/2017
7486,8/19/2017
7486,12/30/2017
7486,12/25/2017
7486,12/31/2017
7486,5/6/2017
3735,2/26/2017
3735,7/1/2017
3735,7/2/2017
3735,7/23/2017
3735,7/30/2017
3735,8/12/2017
3735,8/27/2017
3735,9/23/2017
3735,10/1/2017
3735,10/8/2017
3735,10/14/2017
3735,10/28/2017
3735,11/4/2017
3735,11/5/2017
3735,12/3/2017
3735,12/9/2017
3735,12/16/2017
3735,12/17/2017
3735,12/23/2017
3735,12/30/2017
3735,1/7/2017
3735,4/15/2017
3735,4/16/2017
3735,4/23/2017
3735,5/27/2017
3735,5/28/2017
3735,6/10/2017
3735,6/11/2017
3735,7/4/2017
3735,7/8/2017
3735,7/22/2017
3735,7/29/2017
3735,8/5/2017
3735,9/30/2017
3735,3/11/2017
3735,4/29/2017
3735,2/4/2017
3735,2/20/2017
3735,5/14/2017
3735,10/21/2017
3735,2/18/2017
3735,5/29/2017
3735,1/16/2017
3735,1/22/2017
3735,1/29/2017
3735,2/12/2017
3735,2/19/2017
3735,3/4/2017
3735,5/20/2017
3735,5/21/2017
3735,6/4/2017
3735,6/17/2017
3735,6/18/2017
3735,7/16/2017
3735,8/13/2017
3735,8/19/2017
3735,9/2/2017
3735,9/17/2017
3735,10/7/2017
3735,10/22/2017
3735,10/29/2017
3735,11/11/2017
3735,11/18/2017
3735,11/19/2017
3735,11/23/2017
3735,11/25/2017
3735,11/26/2017
3735,12/2/2017
3735,12/10/2017
3735,12/24/2017
3735,12/25/2017
3735,12/31/2017
3735,1/2/2017
3735,4/14/2017
28349,9/16/2017
28349,1/7/2017
28349,2/19/2017
28349,3/5/2017
28349,4/29/2017
28349,6/4/2017
28349,6/11/2017
28349,6/17/2017
28349,6/18/2017
28349,7/2/2017
28349,7/16/2017
28349,7/30/2017
28349,12/9/2017
28349,1/16/2017
28349,2/5/2017
28349,2/20/2017
28349,4/2/2017
28349,5/6/2017
28349,5/7/2017
28349,6/25/2017
28349,7/4/2017
28349,7/8/2017
28349,8/5/2017
28349,8/6/2017
28349,8/20/2017
28349,10/14/2017
28349,11/11/2017
28349,11/26/2017
28349,12/16/2017
28349,12/24/2017
28349,12/31/2017
28349,3/25/2017
28349,5/14/2017
28349,5/27/2017
28349,10/15/2017
28349,10/28/2017
28349,2/4/2017
28349,2/18/2017
28349,2/25/2017
28349,4/15/2017
28349,4/23/2017
28349,6/24/2017
28349,7/1/2017
28349,7/9/2017
28349,7/15/2017
28349,7/23/2017
28349,7/29/2017
28349,8/12/2017
28349,8/19/2017
28349,8/26/2017
28349,9/10/2017
28349,9/30/2017
28349,11/12/2017
28349,11/18/2017
28349,11/19/2017
28349,12/3/2017
28349,12/10/2017
28349,12/17/2017
28349,12/23/2017
28349,12/25/2017
28349,12/30/2017
28349,11/25/2017
28349,11/5/2017
28349,12/2/2017
28349,8/27/2017
62689,2/19/2017
62689,2/20/2017
62689,2/26/2017
62689,3/5/2017
62689,3/11/2017
62689,3/12/2017
62689,4/2/2017
62689,4/15/2017
62689,5/13/2017
62689,5/29/2017
62689,6/3/2017
62689,7/15/2017
62689,7/22/2017
62689,12/3/2017
62689,12/24/2017
62689,12/30/2017
62689,1/2/2017
62689,1/16/2017
62689,4/30/2017
62689,5/20/2017
62689,6/17/2017
62689,6/25/2017
62689,7/2/2017
62689,7/9/2017
62689,8/5/2017
62689,9/17/2017
62689,10/21/2017
62689,11/11/2017
62689,11/18/2017
62689,11/25/2017
62689,12/9/2017
62689,12/23/2017
62689,9/9/2017
62689,12/17/2017
62689,5/6/2017
62689,5/27/2017
62689,6/24/2017
62689,1/14/2017
62689,5/28/2017
62689,11/26/2017
62689,4/22/2017
62689,11/23/2017
62689,6/11/2017
62689,6/18/2017
62689,7/4/2017
62689,7/16/2017
62689,7/29/2017
62689,8/12/2017
62689,8/13/2017
62689,8/19/2017
62689,8/27/2017
62689,9/16/2017
62689,9/30/2017
62689,10/8/2017
62689,10/15/2017
62689,10/22/2017
62689,11/12/2017
62689,11/19/2017
62689,12/2/2017
62689,12/16/2017
29150,2/4/2017
29150,2/26/2017
29150,3/11/2017
29150,3/12/2017
29150,5/28/2017
29150,10/15/2017
29150,11/25/2017
29150,12/3/2017
29150,1/14/2017
29150,3/5/2017
29150,5/14/2017
29150,5/20/2017
29150,6/11/2017
29150,6/24/2017
29150,10/21/2017
29150,11/11/2017
29150,11/26/2017
29150,11/18/2017
29150,1/1/2017
29150,2/11/2017
29150,12/16/2017
29150,5/21/2017
29150,8/20/2017
29150,12/2/2017
29150,1/7/2017
29150,5/6/2017
29150,5/29/2017
29150,6/10/2017
29150,12/31/2017
29150,12/9/2017
29150,1/16/2017
29150,12/25/2017
29150,6/4/2017
11506,2/25/2017
11506,4/16/2017
11506,4/30/2017
11506,5/13/2017
11506,5/21/2017
11506,6/3/2017
11506,6/18/2017
11506,7/8/2017
11506,7/15/2017
11506,11/18/2017
11506,11/19/2017
11506,12/25/2017
11506,12/31/2017
11506,1/16/2017
11506,3/19/2017
11506,4/14/2017
11506,8/5/2017
11506,10/15/2017
11506,12/2/2017
11506,1/28/2017
11506,5/14/2017
11506,5/28/2017
11506,11/5/2017
11506,12/3/2017
11506,12/9/2017
11506,12/30/2017
11506,5/29/2017
11506,8/12/2017
11506,2/11/2017
11506,2/12/2017
11506,4/2/2017
11506,4/15/2017
11506,4/29/2017
11506,5/6/2017
11506,5/7/2017
11506,5/20/2017
11506,6/10/2017
11506,6/11/2017
11506,7/2/2017
11506,7/4/2017
11506,7/22/2017
11506,7/23/2017
11506,7/30/2017
11506,8/13/2017
11506,8/19/2017
11506,8/20/2017
11506,8/26/2017
11506,8/27/2017
11506,9/3/2017
11506,9/4/2017
11506,9/24/2017
11506,11/26/2017
11506,12/10/2017
11506,12/17/2017
11506,12/24/2017
11506,10/1/2017
11506,2/4/2017
19773,11/19/2017
19773,12/9/2017
19773,12/17/2017
19773,4/14/2017
19773,11/11/2017
19773,11/18/2017
19773,11/12/2017
19773,11/25/2017
19773,12/2/2017
19773,12/23/2017
19773,12/25/2017
19773,2/20/2017
19773,8/20/2017
184717,11/23/2017
184717,9/3/2017
184717,12/17/2017
184717,12/10/2017
184717,8/12/2017
184717,6/17/2017
2574,5/20/2017
2574,7/22/2017
2574,7/29/2017
2574,8/19/2017
2574,4/23/2017
2574,5/13/2017
2574,5/29/2017
2574,7/1/2017
2574,7/4/2017
2574,7/23/2017
2574,8/6/2017
2574,12/10/2017
2574,12/25/2017
2574,2/4/2017
2574,3/25/2017
2574,10/14/2017
2574,12/31/2017
2574,6/17/2017
2574,12/3/2017
2574,12/9/2017
2574,12/30/2017
2574,1/2/2017
2574,2/12/2017
2574,4/14/2017
2574,4/30/2017
2574,5/27/2017
2574,6/3/2017
2574,6/10/2017
2574,6/25/2017
2574,7/2/2017
2574,7/8/2017
2574,7/30/2017
2574,12/16/2017
2574,12/23/2017
2574,12/17/2017
2574,11/26/2017
2574,12/2/2017
2574,12/24/2017
162404,3/4/2017
162404,8/13/2017
162404,11/26/2017
162404,12/3/2017
162404,10/7/2017
162404,11/12/2017
162404,11/18/2017
162404,11/19/2017
162404,11/25/2017
162404,12/2/2017
162404,12/17/2017
162404,12/24/2017
162404,12/31/2017
162404,5/13/2017
162404,5/6/2017
162404,2/25/2017
162404,4/8/2017
162404,4/9/2017
162404,4/22/2017
162404,6/18/2017
162404,7/1/2017
162404,7/2/2017
162404,9/30/2017
162404,5/21/2017
162404,7/15/2017
162404,11/11/2017
2497,3/4/2017
2497,4/22/2017
2497,4/29/2017
2497,7/2/2017
2497,12/9/2017
2497,12/17/2017
2497,12/31/2017
2497,2/20/2017
2497,2/26/2017
2497,4/14/2017
2497,8/27/2017
2497,11/23/2017
2497,11/25/2017
2497,11/26/2017
2497,11/12/2017
2497,11/19/2017
2497,5/7/2017
2497,9/4/2017
2497,4/15/2017
2497,7/4/2017
2497,7/8/2017
2497,8/13/2017
2497,12/3/2017
6136,4/23/2017
6136,5/21/2017
6136,6/3/2017
6136,7/9/2017
6136,12/3/2017
6136,12/16/2017
6136,12/17/2017
6136,1/16/2017
6136,6/4/2017
6136,11/11/2017
6136,12/23/2017
6136,9/30/2017
6136,2/25/2017
6136,11/5/2017
6136,12/25/2017
6136,12/31/2017
6136,4/15/2017
6136,7/29/2017
6136,9/16/2017
6136,10/7/2017
6136,11/23/2017
6136,11/25/2017
6136,11/26/2017
6136,12/2/2017
6136,7/22/2017
6136,8/20/2017
144998,12/23/2017
144998,12/24/2017
144998,3/12/2017
144998,5/13/2017
144998,7/4/2017
144998,7/16/2017
144998,11/26/2017
144998,12/9/2017
144998,12/30/2017
144998,3/4/2017
144998,10/15/2017
144998,11/4/2017
144998,11/18/2017
144998,12/2/2017
144998,12/31/2017
144998,4/8/2017
144998,7/1/2017
144998,11/12/2017
144998,11/23/2017
144998,2/26/2017
144998,2/19/2017
144998,4/29/2017
144998,7/22/2017
144998,7/29/2017
144998,8/13/2017
144998,9/10/2017
144998,9/24/2017
144998,11/19/2017
144998,12/10/2017
144998,11/25/2017
144998,12/3/2017
183879,5/27/2017
7585,9/4/2017
7585,2/11/2017
7585,2/26/2017
7585,3/5/2017
7585,4/14/2017
7585,5/6/2017
7585,5/27/2017
7585,9/17/2017
7585,11/18/2017
7585,12/2/2017
7585,12/17/2017
7585,1/16/2017
7585,2/5/2017
7585,5/29/2017
7585,8/5/2017
7585,9/3/2017
7585,9/23/2017
7585,12/10/2017
7585,2/20/2017
7585,11/4/2017
7585,11/12/2017
7585,11/19/2017
7585,2/4/2017
7585,7/2/2017
7585,11/11/2017
7585,7/15/2017
7585,11/25/2017
7585,1/7/2017
7585,6/10/2017
7585,6/11/2017
7585,7/22/2017
7585,7/23/2017
7585,7/30/2017
7585,8/12/2017
7585,8/19/2017
7585,9/2/2017
7585,9/24/2017
7585,10/7/2017
7585,10/22/2017
7585,12/3/2017
7585,12/23/2017
7585,11/23/2017
7585,2/18/2017
20232,1/29/2017
20232,4/29/2017
20232,6/17/2017
20232,6/24/2017
20232,7/23/2017
20232,12/2/2017
20232,12/9/2017
20232,2/20/2017
20232,7/4/2017
20232,9/2/2017
20232,9/3/2017
20232,11/12/2017
20232,11/18/2017
20232,12/25/2017
20232,12/31/2017
20232,6/10/2017
20232,11/19/2017
20232,1/28/2017
20232,2/12/2017
20232,4/15/2017
20232,8/13/2017
20232,8/19/2017
20232,9/9/2017
20232,9/30/2017
20232,10/15/2017
20232,12/17/2017
20232,1/14/2017
20232,1/16/2017
20232,8/26/2017
61685,1/2/2017
61685,4/14/2017
61685,4/30/2017
61685,9/4/2017
61685,10/7/2017
61685,10/14/2017
61685,11/5/2017
61685,12/2/2017
61685,12/25/2017
61685,2/11/2017
61685,4/22/2017
61685,5/13/2017
61685,12/9/2017
61685,12/10/2017
61685,12/16/2017
61685,12/17/2017
61685,12/31/2017
61685,6/11/2017
61685,6/17/2017
61685,7/1/2017
61685,7/22/2017
61685,10/21/2017
61685,7/8/2017
61685,11/23/2017
61685,2/20/2017
61685,1/22/2017
61685,5/14/2017
61685,5/29/2017
61685,6/10/2017
61685,7/4/2017
61685,7/16/2017
61685,8/12/2017
61685,8/20/2017
61685,9/2/2017
61685,9/17/2017
61685,10/1/2017
61685,11/12/2017
61685,11/19/2017
186520,6/10/2017
186520,6/11/2017
186520,6/25/2017
186520,8/12/2017
186520,11/4/2017
186520,11/11/2017
186520,11/18/2017
186520,1/14/2017
186520,1/16/2017
186520,2/20/2017
186520,3/11/2017
186520,8/5/2017
186520,8/6/2017
186520,11/5/2017
186520,11/12/2017
186520,11/19/2017
186520,12/31/2017
186520,12/24/2017
186520,2/12/2017
186520,2/25/2017
186520,5/13/2017
186520,7/2/2017
186520,11/23/2017
186520,12/10/2017
186520,12/30/2017
186520,5/14/2017
186520,1/1/2017
186520,7/9/2017
186520,12/17/2017
186520,12/23/2017
186520,10/8/2017
186520,5/21/2017
183528,6/10/2017
183528,11/26/2017
183528,12/10/2017
183528,12/24/2017
183528,4/15/2017
183528,10/29/2017
183528,11/12/2017
183528,11/11/2017
183528,6/4/2017
183528,9/3/2017
183528,11/23/2017
183528,12/3/2017
183528,8/6/2017
22672,2/26/2017
22672,1/28/2017
22672,3/5/2017
22672,7/22/2017
22672,9/24/2017
22672,10/28/2017
22672,11/11/2017
22672,11/23/2017
22672,12/9/2017
22672,12/23/2017
22672,12/30/2017
22672,12/31/2017
22672,4/2/2017
22672,4/9/2017
22672,6/18/2017
22672,11/4/2017
22672,11/18/2017
22672,2/4/2017
22672,7/29/2017
22672,7/30/2017
22672,9/30/2017
22672,12/25/2017
22672,11/25/2017
22672,5/7/2017
22672,3/4/2017
1632,5/29/2017
1632,1/14/2017
1632,2/11/2017
1632,5/14/2017
1632,5/20/2017
1632,5/28/2017
1632,6/11/2017
1632,7/2/2017
1632,7/4/2017
1632,7/9/2017
1632,11/12/2017
1632,11/25/2017
1632,12/2/2017
1632,12/9/2017
1632,12/10/2017
1632,12/16/2017
1632,12/23/2017
1632,12/25/2017
1632,12/30/2017
1632,1/16/2017
1632,6/3/2017
1632,6/25/2017
1632,9/2/2017
1632,9/3/2017
1632,9/23/2017
1632,9/24/2017
1632,11/19/2017
1632,11/26/2017
1632,12/3/2017
1632,12/24/2017
1632,5/27/2017
1632,6/4/2017
1632,6/24/2017
1632,7/8/2017
1632,11/4/2017
1632,11/18/2017
1632,7/1/2017
1632,1/2/2017
1632,1/21/2017
1632,2/18/2017
1632,2/19/2017
1632,4/9/2017
1632,4/22/2017
1632,5/21/2017
1632,6/10/2017
1632,6/18/2017
1632,7/16/2017
1632,7/22/2017
1632,7/29/2017
1632,7/30/2017
1632,8/12/2017
1632,8/19/2017
1632,8/20/2017
1632,9/16/2017
1632,11/11/2017
1632,5/13/2017
138205,1/2/2017
138205,1/16/2017
138205,2/26/2017
138205,4/30/2017
138205,7/29/2017
138205,8/19/2017
138205,11/23/2017
138205,12/2/2017
138205,12/9/2017
138205,3/19/2017
138205,4/8/2017
138205,4/14/2017
138205,4/29/2017
138205,7/8/2017
138205,8/5/2017
138205,8/6/2017
138205,10/28/2017
138205,11/4/2017
138205,11/11/2017
138205,11/18/2017
138205,12/16/2017
138205,12/30/2017
138205,1/14/2017
138205,1/29/2017
138205,4/22/2017
138205,6/3/2017
138205,12/10/2017
138205,12/31/2017
138205,8/20/2017
138205,1/28/2017
138205,2/11/2017
138205,2/18/2017
138205,2/20/2017
138205,3/4/2017
138205,3/12/2017
138205,5/29/2017
138205,7/22/2017
138205,7/23/2017
138205,8/12/2017
138205,8/26/2017
138205,9/16/2017
138205,11/25/2017
138205,12/3/2017
138205,12/17/2017
138205,9/2/2017
138205,9/4/2017
138205,12/24/2017
4503,3/12/2017
4503,4/29/2017
4503,4/30/2017
4503,8/27/2017
4503,12/16/2017
4503,12/2/2017
4503,1/1/2017
4503,1/29/2017
4503,2/20/2017
4503,2/26/2017
4503,3/4/2017
4503,3/18/2017
4503,4/15/2017
4503,4/23/2017
4503,5/6/2017
4503,5/13/2017
4503,5/28/2017
4503,6/10/2017
4503,7/30/2017
4503,9/30/2017
4503,11/18/2017
4503,11/19/2017
4503,12/3/2017
4503,12/23/2017
4503,12/30/2017
4503,10/28/2017
4503,1/15/2017
4503,2/4/2017
4503,4/14/2017
4503,6/18/2017
4503,6/24/2017
4503,7/15/2017
4503,9/23/2017
4503,10/14/2017
4503,10/29/2017
4503,11/5/2017
4503,11/12/2017
4503,11/25/2017
4503,11/26/2017
4503,12/10/2017
4503,12/31/2017
4503,5/20/2017
4503,5/21/2017
4503,8/26/2017
4503,5/7/2017
4503,1/7/2017
4503,1/21/2017
4503,7/29/2017
4503,10/21/2017
4503,11/4/2017
4503,12/17/2017
4503,12/24/2017
4503,4/16/2017
4503,6/17/2017
4503,9/4/2017
4503,1/8/2017
4503,1/22/2017
4503,1/28/2017
4503,2/12/2017
4503,3/11/2017
4503,4/22/2017
4503,6/25/2017
4503,7/1/2017
4503,7/8/2017
4503,7/16/2017
4503,7/22/2017
4503,7/23/2017
4503,8/12/2017
4503,8/13/2017
4503,8/20/2017
4503,9/9/2017
4503,9/16/2017
4503,9/17/2017
4503,9/24/2017
4503,10/1/2017
4503,10/7/2017
4503,10/8/2017
4503,11/11/2017
4503,11/23/2017
4503,12/25/2017
14898,11/19/2017
14898,12/10/2017
14898,12/24/2017
14898,1/14/2017
14898,3/4/2017
14898,5/29/2017
14898,6/3/2017
14898,7/4/2017
14898,11/4/2017
14898,11/5/2017
14898,11/11/2017
14898,11/12/2017
14898,11/18/2017
14898,11/23/2017
14898,11/25/2017
14898,12/3/2017
14898,12/9/2017
14898,5/13/2017
14898,8/6/2017
14898,12/2/2017
14898,1/16/2017
14898,3/18/2017
14898,4/29/2017
14898,7/1/2017
14898,7/29/2017
14898,8/12/2017
14898,12/23/2017
14898,2/18/2017
14898,6/11/2017
14898,2/5/2017
14898,7/8/2017
14898,10/14/2017
62516,6/18/2017
62516,1/1/2017
62516,7/2/2017
62516,8/5/2017
62516,11/11/2017
62516,11/23/2017
62516,12/16/2017
62516,12/30/2017
62516,1/21/2017
62516,2/4/2017
62516,5/20/2017
62516,8/12/2017
62516,7/8/2017
62516,8/6/2017
62516,4/23/2017
18047,12/23/2017
18047,1/16/2017
18047,1/21/2017
18047,10/15/2017
18047,12/2/2017
18047,5/14/2017
18047,11/26/2017
18047,5/13/2017
18047,9/2/2017
18047,10/14/2017
18047,1/22/2017
18047,9/16/2017
18047,11/11/2017
14790,2/11/2017
14790,6/4/2017
14790,7/30/2017
14790,11/11/2017
14790,12/10/2017
14790,6/3/2017
14790,6/24/2017
14790,8/6/2017
14790,1/7/2017
14790,10/29/2017
14790,11/23/2017
14790,11/19/2017
14790,5/21/2017
14790,11/12/2017
14790,1/16/2017
14790,12/24/2017
14790,12/31/2017
14790,8/27/2017
9882,4/30/2017
9882,5/27/2017
9882,5/29/2017
9882,6/3/2017
9882,6/17/2017
9882,7/4/2017
9882,8/19/2017
9882,11/12/2017
9882,11/23/2017
9882,11/25/2017
9882,12/2/2017
9882,12/16/2017
9882,2/11/2017
9882,4/15/2017
9882,5/20/2017
9882,7/30/2017
9882,8/5/2017
9882,9/4/2017
9882,9/9/2017
9882,9/23/2017
9882,9/24/2017
9882,10/7/2017
9882,5/6/2017
9882,11/19/2017
9882,6/4/2017
9882,1/7/2017
9882,3/11/2017
9882,4/14/2017
9882,12/10/2017
9882,3/18/2017
9882,1/2/2017
9882,3/4/2017
9882,4/29/2017
9882,5/28/2017
9882,7/16/2017
9882,7/22/2017
9882,7/29/2017
9882,8/12/2017
9882,8/27/2017
9882,9/3/2017
9882,12/9/2017
9882,12/17/2017
9882,12/23/2017
9882,12/24/2017
9882,12/25/2017
9882,12/30/2017
9882,11/26/2017
9882,6/24/2017
9882,4/8/2017
9882,5/21/2017
9882,1/21/2017
9882,10/1/2017
9882,11/5/2017
9882,11/18/2017
9882,9/10/2017
9882,2/25/2017
9882,5/13/2017
8007,1/21/2017
8007,11/19/2017
8007,1/2/2017
8007,1/14/2017
8007,1/15/2017
8007,1/22/2017
8007,1/28/2017
8007,2/4/2017
8007,2/5/2017
8007,2/12/2017
8007,3/5/2017
8007,3/19/2017
8007,4/15/2017
8007,4/23/2017
8007,5/7/2017
8007,5/14/2017
8007,5/27/2017
8007,5/28/2017
8007,5/29/2017
8007,6/3/2017
8007,6/18/2017
8007,6/25/2017
8007,7/1/2017
8007,7/2/2017
8007,7/8/2017
8007,7/15/2017
8007,7/30/2017
8007,8/13/2017
8007,9/2/2017
8007,9/10/2017
8007,9/16/2017
8007,9/17/2017
8007,9/23/2017
8007,9/24/2017
8007,10/1/2017
8007,10/14/2017
8007,10/15/2017
8007,10/21/2017
8007,10/22/2017
8007,10/29/2017
8007,11/4/2017
8007,11/11/2017
8007,11/18/2017
8007,11/23/2017
8007,11/25/2017
8007,11/26/2017
8007,12/9/2017
8007,12/16/2017
8007,12/17/2017
8007,12/23/2017
8007,12/24/2017
8007,12/30/2017
8007,12/31/2017
8007,1/7/2017
8007,1/16/2017
8007,2/20/2017
8007,3/4/2017
8007,4/14/2017
8007,6/10/2017
8007,6/17/2017
8007,7/4/2017
8007,12/2/2017
8007,12/3/2017
8007,12/10/2017
8007,12/25/2017
8007,7/16/2017
8007,3/26/2017
8007,4/8/2017
8007,11/12/2017
8007,4/9/2017
8007,4/29/2017
8007,6/4/2017
8007,8/5/2017
8007,1/1/2017
8007,1/8/2017
8007,1/29/2017
8007,2/11/2017
8007,2/18/2017
8007,3/25/2017
8007,4/1/2017
8007,5/6/2017
8007,5/13/2017
8007,5/20/2017
8007,5/21/2017
8007,6/11/2017
8007,7/9/2017
8007,7/22/2017
8007,7/23/2017
8007,8/12/2017
8007,8/19/2017
8007,8/27/2017
8007,9/9/2017
8007,9/30/2017
8007,10/7/2017
8007,10/8/2017
8007,10/28/2017
8007,7/29/2017
8007,9/4/2017
8007,4/22/2017
8007,3/11/2017
8007,4/16/2017
8007,11/5/2017
174077,3/18/2017
174077,10/1/2017
174077,10/22/2017
174077,12/10/2017
174077,12/16/2017
174077,6/10/2017
174077,9/2/2017
174077,11/12/2017
174077,2/18/2017
174077,5/29/2017
174077,12/2/2017
174077,10/29/2017
174077,7/29/2017
174077,10/8/2017
174077,12/25/2017
174077,4/9/2017
2615,3/11/2017
2615,7/8/2017
2615,10/1/2017
2615,4/22/2017
2615,6/3/2017
2615,6/24/2017
2615,12/2/2017
2615,12/30/2017
2615,12/16/2017
2615,4/16/2017
2615,7/4/2017
2615,9/30/2017
2615,11/26/2017
2615,2/11/2017
2615,4/2/2017
2615,6/18/2017
2615,7/22/2017
2615,7/30/2017
2615,8/13/2017
2615,12/17/2017
2615,10/7/2017
2615,5/13/2017
9778,2/19/2017
9778,3/5/2017
9778,5/29/2017
9778,6/25/2017
9778,7/4/2017
9778,4/23/2017
9778,5/13/2017
9778,7/15/2017
9778,8/6/2017
9778,8/27/2017
9778,11/26/2017
9778,4/15/2017
9778,4/22/2017
9778,3/26/2017
9778,11/11/2017
9778,4/14/2017
9778,5/21/2017
9778,5/27/2017
9778,6/3/2017
9778,7/29/2017
9778,8/12/2017
9778,8/19/2017
9778,8/26/2017
9778,9/17/2017
9778,11/18/2017
9778,11/23/2017
9778,12/24/2017
9778,12/25/2017
9778,12/30/2017
9778,7/8/2017
26147,2/19/2017
26147,2/20/2017
26147,7/4/2017
26147,9/2/2017
26147,9/30/2017
26147,1/7/2017
26147,1/28/2017
26147,2/4/2017
26147,2/11/2017
26147,5/29/2017
26147,4/23/2017
26147,5/13/2017
26147,6/17/2017
26147,11/18/2017
26147,11/19/2017
26147,12/2/2017
26147,7/16/2017
26147,3/4/2017
26147,6/25/2017
26147,11/26/2017
26147,12/16/2017
26147,7/22/2017
26147,9/23/2017
26147,11/25/2017
26147,12/9/2017
26147,12/10/2017
26147,11/11/2017
110685,2/11/2017
110685,2/26/2017
110685,4/15/2017
110685,5/6/2017
110685,5/20/2017
110685,5/21/2017
110685,5/29/2017
110685,1/22/2017
110685,4/23/2017
110685,10/8/2017
110685,11/26/2017
110685,12/9/2017
110685,12/17/2017
110685,12/24/2017
110685,7/30/2017
110685,10/28/2017
110685,11/12/2017
110685,2/20/2017
110685,4/8/2017
110685,11/11/2017
110685,11/18/2017
110685,7/16/2017
110685,2/18/2017
110685,7/29/2017
110685,8/19/2017
110685,9/17/2017
110685,9/30/2017
110685,12/3/2017
110685,12/10/2017
110685,12/25/2017
110685,6/24/2017
110685,6/17/2017
110685,7/1/2017
110685,7/4/2017
110685,7/15/2017
110685,8/5/2017
110685,8/26/2017
110685,9/2/2017
110685,9/9/2017
110685,10/7/2017
110685,11/4/2017
110685,12/16/2017
110685,12/30/2017
4685,11/26/2017
4685,2/5/2017
4685,6/10/2017
4685,6/25/2017
4685,7/4/2017
4685,7/30/2017
4685,12/30/2017
4685,5/27/2017
4685,1/21/2017
4685,3/18/2017
4685,7/8/2017
4685,11/18/2017
4685,4/15/2017
4685,5/6/2017
4685,11/19/2017
4685,12/10/2017
4685,12/3/2017
4685,2/4/2017
4685,3/11/2017
4685,3/26/2017
4685,5/20/2017
4685,9/16/2017
9016,2/11/2017
9016,5/20/2017
9016,5/29/2017
9016,8/13/2017
9016,12/2/2017
9016,12/3/2017
9016,12/16/2017
9016,1/22/2017
9016,11/18/2017
9016,11/25/2017
9016,12/9/2017
9016,4/14/2017
9016,5/13/2017
9016,12/31/2017
9016,10/14/2017
9016,5/14/2017
9016,11/19/2017
9016,11/23/2017
9016,6/3/2017
9016,1/2/2017
9016,1/15/2017
9016,4/1/2017
9016,4/23/2017
9016,6/25/2017
9016,7/4/2017
9016,8/19/2017
9016,9/9/2017
9016,11/12/2017
9016,7/30/2017
1327,1/28/2017
1327,2/18/2017
1327,2/25/2017
1327,4/30/2017
1327,5/13/2017
1327,5/28/2017
1327,7/8/2017
1327,8/26/2017
1327,11/11/2017
1327,11/12/2017
1327,11/23/2017
1327,12/17/2017
1327,1/2/2017
1327,1/16/2017
1327,2/11/2017
1327,4/29/2017
1327,7/16/2017
1327,7/22/2017
1327,7/23/2017
1327,9/2/2017
1327,9/17/2017
1327,9/23/2017
1327,11/4/2017
1327,11/18/2017
1327,11/19/2017
1327,11/25/2017
1327,11/26/2017
1327,12/2/2017
1327,12/9/2017
1327,12/16/2017
1327,12/24/2017
1327,12/30/2017
1327,1/7/2017
1327,3/11/2017
1327,6/17/2017
1327,10/21/2017
1327,5/14/2017
1327,6/25/2017
1327,2/20/2017
1327,1/21/2017
1327,1/29/2017
1327,4/14/2017
1327,4/22/2017
1327,5/6/2017
1327,5/20/2017
1327,5/21/2017
1327,5/27/2017
1327,6/10/2017
1327,6/24/2017
1327,7/29/2017
1327,7/30/2017
1327,8/12/2017
1327,8/13/2017
1327,9/4/2017
1327,9/24/2017
1327,10/1/2017
1327,10/22/2017
1327,12/10/2017
1327,12/3/2017
1327,12/31/2017
1327,1/1/2017
3170,5/29/2017
3170,2/18/2017
3170,3/4/2017
3170,3/11/2017
3170,3/12/2017
