firm_ID,quarter,trading_date
BZBXJW,12/31/2019,10/23/2019
BZ30KS,9/30/2018,8/17/2018
BZ30KS,12/31/2018,11/21/2018
BZ30KS,3/31/2019,2/21/2019
BZ30KS,6/30/2018,5/17/2018
BZ1DP2,6/30/2018,5/3/2018
BZ1DP2,9/30/2018,7/20/2018
BZ1DP2,12/31/2018,11/6/2018
BJZ2Z0,12/31/2014,11/4/2014
BJZ2Z0,6/30/2017,4/27/2017
BJZ2Z0,12/31/2017,10/26/2017
BJZ2Z0,3/31/2018,2/9/2018
BD4535,9/30/2018,7/20/2018
BD4535,12/31/2018,10/29/2018
BD4535,12/31/2019,10/29/2019
B5BLGL,9/30/2018,7/16/2018
B5BLGL,6/30/2019,4/17/2019
B5BLGL,12/31/2019,10/21/2019
B5BLGL,6/30/2018,4/20/2018
B5BLGL,12/31/2018,10/18/2018
B5BLGL,3/31/2019,1/25/2019
BDVLJ3,3/31/2018,2/9/2018
BDVLJ3,6/30/2018,4/27/2018
724037,9/30/2012,7/19/2012
724037,12/31/2012,10/25/2012
724037,3/31/2013,2/8/2013
724037,6/30/2013,4/23/2013
724037,9/30/2013,7/18/2013
724037,12/31/2014,10/28/2014
724037,3/31/2015,2/3/2015
724037,12/31/2015,10/21/2015
724037,3/31/2016,2/10/2016
724037,6/30/2016,4/21/2016
724037,9/30/2016,7/20/2016
724037,12/31/2017,10/17/2017
724037,3/31/2018,1/29/2018
BZ30KS,12/31/2017,11/22/2017
BZ30KS,3/31/2018,2/27/2018
B5BLGL,9/30/2015,7/15/2015
B5BLGL,12/31/2015,10/23/2015
B5BLGL,6/30/2016,4/19/2016
B5BLGL,9/30/2016,7/15/2016
B5BLGL,12/31/2016,10/19/2016
B5BLGL,3/31/2017,1/24/2017
B5BLGL,6/30/2017,4/24/2017
B5BLGL,9/30/2017,7/17/2017
B5BLGL,12/31/2017,10/18/2017
B5BLGL,3/31/2018,1/25/2018
BYWKGQ,12/31/2018,10/25/2018
BYWKGQ,3/31/2019,2/6/2019
BYZYH3,6/30/2017,5/17/2017
BYZYH3,3/31/2018,2/7/2018
BYZYH3,6/30/2018,5/4/2018
BYZYH3,9/30/2018,8/10/2018
BYZYH3,12/31/2018,11/6/2018
BYZYH3,3/31/2019,2/7/2019
BYZYH3,9/30/2019,8/19/2019
BYZYH3,12/31/2019,11/18/2019
B58DQJ,12/31/2012,10/17/2012
B58DQJ,3/31/2013,2/8/2013
B58DQJ,6/30/2013,4/17/2013
B58DQJ,9/30/2013,7/17/2013
B58DQJ,12/31/2013,10/21/2013
B58DQJ,3/31/2014,2/4/2014
B58DQJ,6/30/2014,4/24/2014
B58DQJ,9/30/2014,7/16/2014
401878,6/30/2019,5/7/2019
401878,9/30/2019,7/16/2019
B033YF,10/31/2018,9/5/2018
B033YF,7/31/2018,6/8/2018
B033YF,1/31/2019,12/5/2018
B033YF,4/30/2019,3/13/2019
B033YF,7/31/2019,6/5/2019
B033YF,10/31/2019,9/4/2019
BYSTHQ,3/31/2019,2/13/2019
BYSTHQ,6/30/2019,5/9/2019
BN7PJ6,9/30/2018,7/11/2018
BYW5R2,3/31/2018,2/22/2018
B033YF,1/31/2013,12/12/2012
B033YF,4/30/2013,3/12/2013
B033YF,7/31/2013,6/11/2013
B033YF,1/31/2017,12/7/2016
B033YF,4/30/2017,3/15/2017
B033YF,10/31/2017,9/6/2017
B033YF,4/30/2018,3/14/2018
B3K5QQ,12/31/2014,11/14/2014
B3K5QQ,3/31/2015,2/13/2015
B3K5QQ,6/30/2017,4/21/2017
B3K5QQ,9/30/2017,7/13/2017
B3K5QQ,3/31/2018,1/26/2018
BN7PJ6,12/31/2014,11/4/2014
BN7PJ6,3/31/2015,2/10/2015
BN7PJ6,6/30/2015,5/6/2015
BN7PJ6,9/30/2015,7/14/2015
BN7PJ6,12/31/2015,11/3/2015
BN7PJ6,3/31/2016,2/9/2016
BN7PJ6,6/30/2016,4/19/2016
BN7PJ6,9/30/2016,7/12/2016
BN7PJ6,12/31/2016,10/18/2016
BN7PJ6,3/31/2017,1/31/2017
BN7PJ6,12/31/2017,10/17/2017
BN7PJ6,3/31/2018,1/23/2018
B04Y95,12/31/2012,11/27/2012
B04Y95,9/30/2013,8/23/2013
BHBFFY,9/30/2017,10/27/2017
BYSXJB,9/30/2018,7/18/2018
BYSXJB,12/31/2018,10/25/2018
BYSXJB,3/31/2019,2/8/2019
BYSXJB,6/30/2019,4/26/2019
BYSXJB,9/30/2019,7/17/2019
BYSXJB,3/31/2018,2/8/2018
BYSXJB,6/30/2018,4/26/2018
BYSXJB,12/31/2019,10/24/2019
BVFB41,8/31/2018,7/4/2018
BVFB41,11/30/2018,10/10/2018
BVFB41,2/28/2019,1/9/2019
BVFB41,5/31/2019,4/10/2019
BVFB41,8/31/2019,7/3/2019
BVFB41,11/30/2019,10/9/2019
BVFB41,5/31/2018,4/11/2018
B1W6GZ,9/30/2012,8/23/2012
B1W6GZ,12/31/2012,10/26/2012
B1W6GZ,6/30/2013,4/29/2013
B1W6GZ,9/30/2013,8/26/2013
B1323T,12/31/2016,10/21/2016
BYSXJB,3/31/2017,2/9/2017
BVFB41,8/31/2015,7/7/2015
BVFB41,11/30/2015,10/14/2015
BVFB41,2/29/2016,1/19/2016
BVFB41,8/31/2016,7/7/2016
BDZV11,12/31/2018,10/25/2018
BDZV11,9/30/2019,7/18/2019
BDZV11,12/31/2019,10/25/2019
B3X8WQ,3/31/2019,2/8/2019
B1WP66,12/31/2016,11/24/2016
B1WP66,3/31/2017,2/16/2017
BVRZ9V,9/30/2016,8/19/2016
BVRZ9V,12/31/2016,11/9/2016
BVRZ9V,3/31/2017,2/21/2017
BVRZ9V,6/30/2017,5/3/2017
BVRZ9V,9/30/2017,8/17/2017
BVRZ9V,12/31/2017,11/2/2017
BVRZ9V,3/31/2018,2/22/2018
BVRZ9V,6/30/2018,5/4/2018
B0LC9F,9/30/2016,8/23/2016
B0LC9F,12/31/2016,11/3/2016
B0LC9F,6/30/2017,5/11/2017
B1FP6W,12/31/2018,11/6/2018
B1FP6W,9/30/2018,7/27/2018
B1FP6W,9/30/2019,7/30/2019
B1FP6W,9/30/2017,7/27/2017
B1FP6W,12/31/2017,11/7/2017
B1FP6W,3/31/2018,2/16/2018
BZ3CNC,6/30/2018,5/2/2018
BZ3CNC,9/30/2018,8/24/2018
BZ3CNC,12/31/2018,10/31/2018
BZ3CNC,3/31/2019,2/19/2019
BZ3CNC,12/31/2017,10/31/2017
BZ3CNC,3/31/2018,2/21/2018
769835,6/30/2018,4/26/2018
769835,9/30/2018,7/17/2018
769835,3/31/2019,1/30/2019
769835,3/31/2018,1/29/2018
769835,12/31/2018,10/18/2018
769835,6/30/2019,4/23/2019
769835,9/30/2019,7/17/2019
BRJ3BP,3/31/2018,2/1/2018
BRJ3BP,6/30/2018,4/26/2018
BRJ3BP,12/31/2018,10/25/2018
769835,9/30/2012,7/11/2012
769835,12/31/2012,10/17/2012
769835,3/31/2013,1/25/2013
769835,12/31/2013,10/15/2013
769835,6/30/2014,4/16/2014
769835,9/30/2014,7/15/2014
769835,12/31/2014,10/16/2014
769835,3/31/2015,1/28/2015
769835,6/30/2015,4/20/2015
769835,9/30/2015,7/15/2015
769835,12/31/2015,10/15/2015
769835,3/31/2016,1/28/2016
769835,6/30/2016,4/22/2016
769835,9/30/2016,7/14/2016
769835,12/31/2016,10/18/2016
769835,3/31/2017,1/26/2017
769835,6/30/2017,4/25/2017
769835,9/30/2017,7/17/2017
769835,12/31/2017,10/18/2017
BRJ3BP,6/30/2015,5/4/2015
BRJ3BP,9/30/2015,7/21/2015
BRJ3BP,3/31/2016,2/4/2016
BRJ3BP,12/31/2016,10/27/2016
BRJ3BP,3/31/2017,2/2/2017
BRJ3BP,6/30/2017,4/27/2017
BRJ3BP,9/30/2017,7/20/2017
BRJ3BP,12/31/2017,10/26/2017
568743,11/30/2018,9/27/2018
568743,5/31/2018,3/27/2018
568743,8/31/2018,6/28/2018
568743,2/28/2019,1/31/2019
568743,5/31/2019,3/29/2019
568743,8/31/2019,6/27/2019
568743,11/30/2019,10/3/2019
568743,11/30/2012,9/27/2012
568743,2/28/2013,1/30/2013
568743,5/31/2016,4/6/2016
568743,8/31/2016,6/22/2016
568743,11/30/2016,9/30/2016
568743,2/28/2017,1/31/2017
568743,5/31/2017,3/30/2017
568743,8/31/2017,6/29/2017
568743,11/30/2017,9/28/2017
568743,2/28/2018,1/31/2018
440759,12/31/2018,10/25/2018
440759,3/31/2019,2/14/2019
440759,6/30/2019,4/25/2019
440759,9/30/2019,7/18/2019
BXRTNW,3/31/2016,2/19/2016
B1XFTL,6/30/2019,5/7/2019
B1XFTL,9/30/2019,7/26/2019
B1XFTL,12/31/2019,10/30/2019
BXBZB0,6/30/2016,4/29/2016
BXBZB0,9/30/2016,7/20/2016
BXBZB0,3/31/2017,2/3/2017
BXBZB0,9/30/2018,7/18/2018
BXBZB0,12/31/2018,10/25/2018
BXBZB0,3/31/2019,2/1/2019
BXBZB0,6/30/2019,4/26/2019
BXBZB0,9/30/2019,7/18/2019
464574,9/30/2018,7/18/2018
BVFZND,9/30/2018,7/27/2018
BVFZND,12/31/2018,10/25/2018
BVFZND,3/31/2019,2/12/2019
BVFZND,6/30/2019,5/14/2019
BVFZND,9/30/2019,7/30/2019
BVFZND,12/31/2019,11/5/2019
BVFZND,6/30/2018,5/15/2018
B12PJ2,9/30/2018,7/17/2018
B12PJ2,12/31/2018,10/19/2018
B12PJ2,3/31/2019,2/5/2019
B12PJ2,6/30/2019,4/24/2019
B12PJ2,9/30/2019,7/16/2019
B12PJ2,12/31/2019,10/22/2019
B12PJ2,6/30/2018,4/24/2018
440759,9/30/2012,7/20/2012
440759,12/31/2012,11/6/2012
440759,3/31/2013,2/14/2013
440759,9/30/2015,7/16/2015
440759,12/31/2015,10/23/2015
440759,3/31/2016,2/11/2016
440759,6/30/2016,4/22/2016
440759,12/31/2016,10/25/2016
440759,9/30/2017,7/18/2017
440759,6/30/2018,4/25/2018
B1XFTL,9/30/2012,8/9/2012
B1XFTL,12/31/2012,10/26/2012
B1XFTL,3/31/2016,2/5/2016
B1XFTL,9/30/2016,8/8/2016
B1XFTL,12/31/2016,10/28/2016
B1XFTL,3/31/2017,2/6/2017
B1XFTL,9/30/2017,7/27/2017
B1XFTL,6/30/2018,5/4/2018
B2QT1H,6/30/2018,5/4/2018
BXBZB0,9/30/2017,7/19/2017
BXBZB0,12/31/2017,10/26/2017
BXBZB0,3/31/2018,2/2/2018
BVFZND,6/30/2016,4/29/2016
BVFZND,9/30/2016,7/28/2016
BVFZND,12/31/2016,10/28/2016
BVFZND,3/31/2017,2/9/2017
BVFZND,6/30/2017,4/27/2017
BVFZND,12/31/2017,10/26/2017
BVFZND,3/31/2018,2/13/2018
BYZJ8V,9/30/2017,8/18/2017
BYZJ8V,3/31/2018,2/21/2018
B12PJ2,9/30/2012,7/19/2012
B12PJ2,12/31/2012,10/26/2012
B12PJ2,3/31/2013,2/13/2013
B12PJ2,6/30/2013,4/24/2013
B12PJ2,9/30/2013,7/19/2013
B12PJ2,12/31/2013,10/24/2013
B12PJ2,3/31/2014,2/6/2014
B12PJ2,9/30/2014,7/16/2014
B12PJ2,12/31/2014,10/22/2014
B12PJ2,3/31/2015,2/6/2015
B12PJ2,9/30/2015,7/17/2015
B12PJ2,3/31/2017,2/9/2017
B12PJ2,3/31/2018,2/2/2018
B12PJ2,12/31/2015,10/21/2015
B12PJ2,3/31/2016,2/5/2016
B9FHWC,6/30/2019,4/25/2019
B9FHWC,9/30/2019,8/20/2019
B0LDBX,6/30/2018,4/26/2018
B0LDBX,9/30/2018,7/25/2018
B0LDBX,12/31/2018,11/8/2018
BYXTXZ,12/31/2018,11/15/2018
BDCT29,9/30/2018,8/7/2018
737143,6/30/2019,4/26/2019
737143,9/30/2018,7/24/2018
737143,12/31/2018,10/26/2018
737143,3/31/2019,1/30/2019
737143,9/30/2019,7/18/2019
737143,12/31/2019,10/23/2019
737143,6/30/2018,4/27/2018
737143,9/30/2017,7/25/2017
B0LDBX,9/30/2015,7/23/2015
B0LDBX,12/31/2015,11/2/2015
B0LDBX,3/31/2018,2/13/2018
737143,3/31/2018,1/31/2018
737143,3/31/2014,2/5/2014
737143,6/30/2014,4/23/2014
737143,12/31/2015,10/21/2015
737143,3/31/2016,1/28/2016
737143,6/30/2016,4/20/2016
737143,9/30/2016,7/19/2016
737143,12/31/2016,10/19/2016
737143,3/31/2017,1/26/2017
737143,6/30/2017,4/25/2017
737143,12/31/2017,10/18/2017
BQY78Q,9/30/2016,7/18/2016
BQY78Q,12/31/2016,10/24/2016
BQY78Q,9/30/2017,7/17/2017
BQY78Q,12/31/2017,10/23/2017
BQY78Q,3/31/2018,2/1/2018
BQY78Q,6/30/2018,4/26/2018
B142FZ,6/30/2018,4/27/2018
B142FZ,9/30/2018,7/13/2018
B142FZ,12/31/2018,10/25/2018
B142FZ,3/31/2019,2/1/2019
B142FZ,6/30/2019,4/26/2019
B142FZ,9/30/2019,7/12/2019
B142FZ,12/31/2019,10/24/2019
B142FZ,9/30/2012,8/23/2012
B142FZ,12/31/2012,10/26/2012
B142FZ,3/31/2013,2/12/2013
B142FZ,6/30/2013,4/25/2013
B142FZ,9/30/2013,7/17/2013
B142FZ,12/31/2013,10/24/2013
B142FZ,9/30/2014,7/15/2014
B142FZ,6/30/2015,4/21/2015
B142FZ,9/30/2015,7/14/2015
B142FZ,12/31/2015,10/21/2015
B142FZ,3/31/2016,2/4/2016
B142FZ,6/30/2016,4/21/2016
B142FZ,9/30/2016,7/15/2016
B142FZ,12/31/2016,10/26/2016
B142FZ,3/31/2017,2/7/2017
B142FZ,6/30/2017,4/27/2017
B142FZ,9/30/2017,7/14/2017
B142FZ,12/31/2017,10/26/2017
B142FZ,3/31/2018,2/1/2018
BMNQDC,6/30/2018,4/25/2018
BMNQDC,9/30/2018,7/25/2018
BMNQDC,12/31/2018,10/26/2018
BMNQDC,3/31/2019,2/13/2019
BMNQDC,6/30/2019,4/24/2019
BTJR9L,9/30/2019,7/12/2019
BTJR9L,9/30/2018,7/12/2018
BTJR9L,12/31/2018,10/19/2018
BTJR9L,3/31/2019,2/13/2019
BTJR9L,6/30/2019,4/26/2019
B12W4C,3/31/2017,2/16/2017
BMNQDC,12/31/2015,11/4/2015
BMNQDC,12/31/2016,11/2/2016
BMNQDC,6/30/2017,4/26/2017
BMNQDC,9/30/2017,7/26/2017
BMNQDC,12/31/2017,10/27/2017
BMNQDC,3/31/2018,2/14/2018
B12W4C,9/30/2012,8/16/2012
B12W4C,12/31/2012,10/25/2012
B12W4C,6/30/2014,4/29/2014
B12W4C,9/30/2014,8/15/2014
B12W4C,12/31/2014,10/24/2014
B12W4C,3/31/2015,2/17/2015
B12W4C,6/30/2015,4/23/2015
B12W4C,12/31/2015,10/20/2015
B12W4C,6/30/2016,4/28/2016
B12W4C,9/30/2016,7/13/2016
B12W4C,12/31/2016,10/19/2016
B12W4C,6/30/2017,4/25/2017
B12W4C,9/30/2017,7/12/2017
B12W4C,12/31/2017,10/25/2017
B12W4C,3/31/2018,2/15/2018
453800,9/30/2019,8/28/2019
BYY1RS,9/30/2018,8/1/2018
BYY1RS,12/31/2018,11/7/2018
BYY1RS,3/31/2019,2/12/2019
BYY1RS,6/30/2019,5/2/2019
BYY1RS,9/30/2019,8/14/2019
BYY1RS,12/31/2019,11/7/2019
BYY1RS,6/30/2018,5/2/2018
B1HP07,12/31/2015,10/27/2015
B1HP07,3/31/2016,2/11/2016
B1HP07,6/30/2016,5/3/2016
B1HP07,3/31/2017,2/10/2017
B3K7KL,6/30/2018,5/3/2018
B3K7KL,9/30/2018,7/25/2018
B3K7KL,12/31/2018,11/2/2018
B3K7KL,3/31/2019,1/30/2019
B3K7KL,6/30/2019,4/25/2019
B3K7KL,9/30/2019,7/25/2019
718762,6/30/2019,5/2/2019
BYY1RS,9/30/2016,8/10/2016
BYY1RS,12/31/2017,10/25/2017
BYY1RS,3/31/2018,2/7/2018
B1HP07,9/30/2012,7/17/2012
B1HP07,12/31/2012,10/26/2012
B1HP07,3/31/2013,2/13/2013
B1HP07,3/31/2015,2/10/2015
B1HP07,6/30/2015,4/27/2015
B1HP07,9/30/2015,7/17/2015
B3K7KL,12/31/2017,11/8/2017
B3K7KL,3/31/2018,1/30/2018
718762,12/31/2013,11/6/2013
718762,3/31/2014,2/5/2014
718762,6/30/2014,5/8/2014
718762,9/30/2014,8/6/2014
718762,12/31/2014,11/5/2014
718762,3/31/2015,2/4/2015
718762,6/30/2015,5/6/2015
718762,9/30/2015,8/5/2015
718762,12/31/2015,11/4/2015
718762,3/31/2016,2/3/2016
718762,6/30/2016,5/11/2016
718762,9/30/2016,8/3/2016
718762,12/31/2016,11/2/2016
718762,3/31/2017,2/1/2017
718762,6/30/2017,5/3/2017
B23PWD,9/30/2018,7/27/2018
B23PWD,12/31/2018,11/8/2018
B23PWD,3/31/2019,2/14/2019
B23PWD,12/31/2019,11/8/2019
BF2CVV,6/30/2019,5/3/2019
B151P4,3/31/2016,2/3/2016
B151P4,12/31/2018,10/23/2018
B151P4,3/31/2019,2/5/2019
B151P4,6/30/2019,5/9/2019
B151P4,9/30/2018,7/18/2018
B151P4,9/30/2019,7/22/2019
B151P4,12/31/2019,10/29/2019
BF345V,9/30/2019,7/17/2019
BZ0492,6/30/2018,4/26/2018
BZ0492,9/30/2018,7/18/2018
BZ0492,12/31/2018,10/25/2018
BZ0492,3/31/2019,2/13/2019
BZ0492,6/30/2019,4/24/2019
BZ0492,9/30/2019,7/18/2019
526284,6/30/2017,4/20/2017
526284,3/31/2018,2/7/2018
526284,6/30/2018,4/26/2018
526284,9/30/2018,7/13/2018
526284,12/31/2018,10/24/2018
526284,3/31/2019,2/7/2019
526284,6/30/2019,4/25/2019
526284,9/30/2019,7/17/2019
526284,12/31/2019,10/24/2019
B1VYK3,9/30/2012,8/3/2012
B1VYK3,12/31/2012,11/9/2012
B1VYK3,3/31/2013,2/19/2013
B1VYK3,6/30/2015,5/6/2015
B1VYK3,12/31/2015,11/5/2015
B1VYK3,6/30/2016,5/3/2016
509680,3/31/2015,2/27/2015
509680,3/31/2014,2/24/2014
509680,6/30/2014,5/8/2014
509680,9/30/2014,8/21/2014
509680,12/31/2014,11/20/2014
B23PWD,12/31/2014,11/12/2014
B23PWD,3/31/2015,2/12/2015
B23PWD,6/30/2015,5/13/2015
B23PWD,9/30/2015,8/26/2015
B23PWD,12/31/2015,11/11/2015
B23PWD,3/31/2016,2/17/2016
B23PWD,6/30/2016,5/11/2016
B23PWD,9/30/2016,8/26/2016
B23PWD,3/31/2017,2/15/2017
B23PWD,6/30/2017,5/10/2017
B23PWD,9/30/2017,7/28/2017
B23PWD,3/31/2018,2/9/2018
B23PWD,6/30/2018,5/9/2018
B1W6GZ,9/30/2014,8/25/2014
B151P4,9/30/2012,7/19/2012
B151P4,12/31/2012,10/18/2012
B151P4,3/31/2013,2/13/2013
B151P4,6/30/2013,4/18/2013
B151P4,9/30/2013,7/18/2013
B151P4,3/31/2014,2/12/2014
B151P4,9/30/2014,7/17/2014
B151P4,12/31/2014,10/23/2014
B151P4,3/31/2015,2/4/2015
B151P4,6/30/2015,4/22/2015
B151P4,9/30/2015,7/21/2015
B151P4,12/31/2015,10/22/2015
B151P4,6/30/2016,4/20/2016
B151P4,9/30/2016,7/19/2016
B151P4,12/31/2016,10/20/2016
B151P4,3/31/2017,2/2/2017
B151P4,6/30/2017,4/21/2017
B151P4,9/30/2017,7/18/2017
B151P4,12/31/2017,10/19/2017
B151P4,3/31/2018,2/1/2018
BZ0492,12/31/2017,11/9/2017
BZ0492,3/31/2018,2/16/2018
526284,9/30/2015,7/14/2015
526284,12/31/2015,10/21/2015
526284,3/31/2016,2/4/2016
526284,6/30/2016,4/21/2016
526284,9/30/2016,7/13/2016
526284,3/31/2017,2/10/2017
526284,9/30/2017,7/14/2017
526284,12/31/2017,10/19/2017
464574,6/30/2019,4/29/2019
464574,9/30/2019,7/19/2019
464574,12/31/2018,10/25/2018
464574,3/31/2019,1/29/2019
464574,12/31/2019,10/28/2019
464574,3/31/2018,1/25/2018
464574,6/30/2018,4/25/2018
464574,6/30/2013,5/3/2013
464574,9/30/2013,8/16/2013
464574,6/30/2015,4/29/2015
464574,9/30/2015,7/17/2015
464574,6/30/2016,4/29/2016
464574,9/30/2016,7/20/2016
464574,12/31/2017,10/26/2017
596768,12/31/2015,10/28/2015
596768,3/31/2016,2/17/2016
596768,9/30/2016,7/22/2016
B0FLGQ,3/31/2016,2/11/2016
B0FLGQ,6/30/2016,4/21/2016
BYYT1T,6/30/2018,5/16/2018
BYYT1T,9/30/2018,8/17/2018
BYYT1T,12/31/2018,11/16/2018
BYYT1T,9/30/2016,8/19/2016
BYYT1T,12/31/2017,11/16/2017
BYYT1T,3/31/2018,2/16/2018
BYYTL0,5/31/2019,4/5/2019
BYYTL0,8/31/2019,6/27/2019
458971,6/30/2018,4/24/2018
458971,9/30/2018,7/19/2018
569253,3/31/2016,1/29/2016
569253,9/30/2016,7/19/2016
596768,9/30/2012,7/20/2012
596768,3/31/2013,2/14/2013
596768,12/31/2013,10/24/2013
B0FLGQ,9/30/2012,8/22/2012
B0FLGQ,12/31/2013,11/13/2013
B0FLGQ,6/30/2015,4/29/2015
B0FLGQ,9/30/2015,8/20/2015
B0FLGQ,12/31/2015,11/12/2015
B1W6PY,9/30/2012,7/20/2012
B1W6PY,12/31/2012,10/26/2012
B1W6PY,6/30/2013,4/30/2013
B1W6PY,3/31/2014,2/13/2014
B1W6PY,6/30/2014,4/28/2014
B1W6PY,9/30/2014,7/21/2014
B1W6PY,9/30/2016,7/20/2016
B1W6PY,12/31/2016,10/28/2016
B1W6PY,3/31/2017,2/7/2017
B1W6PY,9/30/2017,7/21/2017
B1W6PY,12/31/2017,10/27/2017
B1W6PY,3/31/2018,2/6/2018
737353,1/31/2019,11/30/2018
737353,4/30/2019,3/1/2019
737353,7/31/2019,6/28/2019
737353,10/31/2019,9/26/2019
BZBZTD,9/30/2019,8/28/2019
BZBZTD,12/31/2019,11/19/2019
BYL6RK,6/30/2018,5/4/2018
BYL6RK,9/30/2018,8/7/2018
BYL6RK,12/31/2018,11/7/2018
BYL6RK,3/31/2019,1/18/2019
BZBZTD,6/30/2018,5/17/2018
B12SMK,12/31/2014,11/21/2014
B12SMK,6/30/2017,5/12/2017
B12SMK,12/31/2017,11/10/2017
B12SMK,3/31/2018,2/16/2018
BYL6RK,6/30/2016,5/18/2016
BYL6RK,9/30/2016,8/16/2016
BYL6RK,12/31/2016,11/11/2016
BYL6RK,3/31/2017,2/16/2017
BYL6RK,6/30/2017,5/10/2017
BYL6RK,9/30/2017,8/17/2017
BYL6RK,12/31/2017,11/8/2017
BYL6RK,3/31/2018,2/15/2018
BD4F65,9/30/2019,8/13/2019
440776,12/31/2018,11/9/2018
440776,9/30/2019,7/19/2019
440776,6/30/2018,5/7/2018
440776,9/30/2018,8/17/2018
440776,3/31/2018,2/13/2018
710364,9/30/2015,8/18/2015
B58DQJ,12/31/2014,10/22/2014
B58DQJ,3/31/2015,1/28/2015
B58DQJ,6/30/2015,4/21/2015
B58DQJ,12/31/2015,10/21/2015
B58DQJ,3/31/2016,1/27/2016
B58DQJ,6/30/2016,4/19/2016
B58DQJ,3/31/2018,1/31/2018
BFYCP4,3/31/2019,2/21/2019
B130WD,9/30/2018,8/17/2018
B130WD,12/31/2018,10/25/2018
B130WD,3/31/2019,2/7/2019
B130WD,6/30/2018,5/3/2018
759123,6/30/2018,5/9/2018
759123,9/30/2018,8/23/2018
759123,12/31/2018,11/15/2018
759123,3/31/2019,2/20/2019
759123,6/30/2019,5/9/2019
BL95N5,12/31/2018,11/8/2018
BL95N5,3/31/2019,2/21/2019
BL95N5,6/30/2019,5/3/2019
BD718Q,12/31/2018,11/6/2018
BD718Q,9/30/2018,7/24/2018
BD718Q,6/30/2018,4/25/2018
BD718Q,12/31/2019,10/29/2019
B130WD,9/30/2012,8/17/2012
B130WD,12/31/2012,11/9/2012
B130WD,3/31/2013,2/15/2013
B130WD,6/30/2013,5/8/2013
B130WD,9/30/2013,8/15/2013
B130WD,12/31/2013,11/8/2013
B130WD,3/31/2014,2/20/2014
B130WD,6/30/2014,5/8/2014
B130WD,9/30/2015,8/14/2015
B130WD,12/31/2015,11/6/2015
B130WD,12/31/2016,11/10/2016
B130WD,3/31/2017,2/17/2017
B130WD,6/30/2017,5/8/2017
B130WD,9/30/2017,8/17/2017
B130WD,12/31/2017,11/14/2017
B130WD,3/31/2018,2/16/2018
759123,6/30/2017,5/19/2017
759123,9/30/2017,8/24/2017
759123,12/31/2017,11/22/2017
759123,3/31/2018,2/15/2018
BL95N5,6/30/2017,4/27/2017
BL95N5,9/30/2017,7/25/2017
BL95N5,12/31/2017,11/9/2017
BD718Q,12/31/2016,11/8/2016
BD718Q,3/31/2017,2/7/2017
BD718Q,6/30/2017,5/9/2017
BD718Q,9/30/2017,8/8/2017
BD718Q,12/31/2017,10/31/2017
BD718Q,3/31/2018,2/6/2018
546955,9/30/2018,7/20/2018
546955,12/31/2018,10/23/2018
546955,3/31/2019,2/15/2019
546955,6/30/2019,4/26/2019
546955,9/30/2019,7/19/2019
546955,6/30/2018,4/26/2018
546955,3/31/2013,2/15/2013
546955,6/30/2013,4/25/2013
546955,9/30/2017,7/20/2017
555404,6/30/2018,5/2/2018
555404,9/30/2018,7/27/2018
555404,12/31/2018,10/26/2018
555404,3/31/2019,2/7/2019
555404,6/30/2019,5/6/2019
BGSCRG,5/31/2019,3/20/2019
BDFCDX,12/31/2018,10/25/2018
BDFCDX,3/31/2019,2/6/2019
B17H0S,9/30/2012,7/26/2012
B17H0S,12/31/2012,10/24/2012
B17H0S,3/31/2013,2/8/2013
B17H0S,6/30/2013,4/25/2013
B17H0S,9/30/2013,7/19/2013
B17H0S,12/31/2013,10/25/2013
B17H0S,3/31/2014,2/7/2014
B17H0S,6/30/2014,4/25/2014
B17H0S,9/30/2014,7/23/2014
B17H0S,12/31/2014,10/27/2014
B17H0S,3/31/2015,2/10/2015
B17H0S,6/30/2015,4/27/2015
B17H0S,9/30/2015,7/22/2015
B17H0S,12/31/2015,10/22/2015
B17H0S,3/31/2016,2/12/2016
B17H0S,6/30/2016,4/22/2016
B17H0S,12/31/2016,10/28/2016
B17H0S,3/31/2017,2/15/2017
B17H0S,6/30/2017,4/21/2017
B17H0S,9/30/2019,7/19/2019
BYZBVX,12/31/2019,11/28/2019
B1VVGZ,9/30/2018,7/25/2018
B1VVGZ,12/31/2018,10/30/2018
B1VVGZ,3/31/2019,1/30/2019
B1VVGZ,6/30/2019,4/26/2019
B1VVGZ,9/30/2019,7/26/2019
B1VVGZ,12/31/2019,10/30/2019
BXDZ9Q,9/30/2018,7/18/2018
BXDZ9Q,12/31/2018,10/24/2018
BXDZ9Q,6/30/2018,4/25/2018
BXDZ9Q,6/30/2019,4/17/2019
BXDZ9Q,9/30/2019,7/17/2019
BXDZ9Q,12/31/2019,10/23/2019
BH3WLN,6/30/2014,5/13/2014
BH3WLN,9/30/2014,7/18/2014
B03SDG,12/31/2013,11/13/2013
B03SDG,3/31/2014,2/20/2014
B03SDG,6/30/2014,5/6/2014
B03SDG,12/31/2014,11/11/2014
555404,12/31/2012,11/7/2012
555404,3/31/2013,2/8/2013
555404,6/30/2013,5/7/2013
555404,9/30/2013,8/7/2013
555404,12/31/2013,11/7/2013
555404,3/31/2014,2/10/2014
555404,6/30/2014,5/5/2014
555404,9/30/2014,8/5/2014
555404,12/31/2014,11/4/2014
555404,12/31/2015,11/4/2015
555404,3/31/2016,2/9/2016
555404,3/31/2017,2/7/2017
